a : -208.0000, 0 -> 3
b : -253.0000, 0 -> 1
c : -885.0000, 0 -> 3
d : 81.0000, 0 -> 2
a : 210.0000, 1 -> 0
b : 651.0000, 1 -> 0
c : -286.0000, 1 -> 0
d : 142.0000, 1 -> 1
a : 4.0000, 2 -> 2
b : 281.0000, 2 -> 0
c : 335.0000, 2 -> 0
d : 603.0000, 2 -> 1
a : 937.0000, 3 -> 2
b : -587.0000, 3 -> 1
c : 232.0000, 3 -> 0
d : -311.0000, 3 -> 0
a : 811.0000, 0 -> 2
c : 587.0000, 0 -> 0
b : -312.0000, 1 -> 3
a : 416.0000, 1 -> 3
d : -768.0000, 2 -> 3
d : -303.0000, 2 -> 0
c : -745.0000, 3 -> 2
b : -313.0000, 3 -> 0
