a : 109.0000, 0 -> 3
b : 668.0000, 0 -> 1
c : -971.0000, 0 -> 2
d : -206.0000, 0 -> 1
a : 853.0000, 1 -> 2
b : -62.0000, 1 -> 2
c : -302.0000, 1 -> 3
d : -59.0000, 1 -> 0
a : 808.0000, 2 -> 1
b : 508.0000, 2 -> 0
c : 981.0000, 2 -> 3
d : -402.0000, 2 -> 1
a : -90.0000, 3 -> 3
b : 448.0000, 3 -> 3
c : 325.0000, 3 -> 2
d : 225.0000, 3 -> 1
b : -719.0000, 0 -> 0
b : 592.0000, 0 -> 2
c : -408.0000, 1 -> 2
a : -505.0000, 1 -> 3
d : 640.0000, 2 -> 3
b : 908.0000, 2 -> 2
b : 110.0000, 3 -> 2
b : -132.0000, 3 -> 1
