a : -237.0000, 0 -> 4
b : 614.0000, 0 -> 0
c : 638.0000, 0 -> 7
d : -908.0000, 0 -> 2
a : 288.0000, 1 -> 3
b : -127.0000, 1 -> 7
c : -131.0000, 1 -> 1
d : -633.0000, 1 -> 7
a : 572.0000, 2 -> 2
b : -49.0000, 2 -> 7
c : 754.0000, 2 -> 6
d : -214.0000, 2 -> 0
a : 136.0000, 3 -> 2
b : -834.0000, 3 -> 2
c : -435.0000, 3 -> 0
d : -409.0000, 3 -> 7
a : 917.0000, 4 -> 0
b : 342.0000, 4 -> 2
c : 69.0000, 4 -> 7
d : 630.0000, 4 -> 0
a : -166.0000, 5 -> 1
b : 391.0000, 5 -> 7
c : -539.0000, 5 -> 4
d : 436.0000, 5 -> 7
a : -275.0000, 6 -> 4
b : -885.0000, 6 -> 2
c : 862.0000, 6 -> 7
d : 40.0000, 6 -> 0
a : -113.0000, 7 -> 2
b : 574.0000, 7 -> 0
c : 378.0000, 7 -> 1
d : 796.0000, 7 -> 5
d : 616.0000, 0 -> 4
b : -856.0000, 0 -> 6
a : -730.0000, 1 -> 0
b : -696.0000, 1 -> 6
a : -35.0000, 2 -> 3
a : 382.0000, 2 -> 6
c : 635.0000, 3 -> 3
d : 36.0000, 3 -> 6
b : 784.0000, 4 -> 6
d : 989.0000, 4 -> 1
a : 82.0000, 5 -> 4
c : 144.0000, 5 -> 2
c : -572.0000, 6 -> 3
c : -177.0000, 6 -> 4
d : -403.0000, 7 -> 6
c : -253.0000, 7 -> 0
