a : 676.0000, 0 -> 2
b : 920.0000, 0 -> 3
c : -223.0000, 0 -> 0
d : -846.0000, 0 -> 1
a : 220.0000, 1 -> 3
b : 722.0000, 1 -> 3
c : 972.0000, 1 -> 0
d : -753.0000, 1 -> 2
a : 40.0000, 2 -> 2
b : 166.0000, 2 -> 2
c : -536.0000, 2 -> 0
d : -109.0000, 2 -> 3
a : 525.0000, 3 -> 3
b : 827.0000, 3 -> 2
c : 582.0000, 3 -> 3
d : -390.0000, 3 -> 0
a : -577.0000, 0 -> 1
b : 554.0000, 0 -> 2
a : 261.0000, 1 -> 1
a : 181.0000, 1 -> 0
c : 20.0000, 2 -> 2
d : 384.0000, 2 -> 1
c : -528.0000, 3 -> 1
a : 255.0000, 3 -> 2
