a : -235.0000, 0 -> 6
b : 843.0000, 0 -> 6
a : -312.0000, 1 -> 4
b : 274.0000, 1 -> 2
a : 339.0000, 2 -> 2
b : 176.0000, 2 -> 6
a : 480.0000, 3 -> 3
b : -766.0000, 3 -> 7
a : -680.0000, 4 -> 7
b : -161.0000, 4 -> 7
a : -894.0000, 5 -> 5
b : -647.0000, 5 -> 3
a : 32.0000, 6 -> 4
b : 928.0000, 6 -> 2
a : -925.0000, 7 -> 0
b : -112.0000, 7 -> 2
b : 823.0000, 0 -> 7
b : 832.0000, 1 -> 1
a : -902.0000, 2 -> 7
a : -806.0000, 3 -> 1
b : 136.0000, 4 -> 1
b : -28.0000, 5 -> 4
b : -861.0000, 6 -> 4
b : 110.0000, 7 -> 5
