a : 988.0000, 0 -> 5
b : 519.0000, 0 -> 7
a : -174.0000, 1 -> 3
b : 184.0000, 1 -> 0
a : 940.0000, 2 -> 4
b : -319.0000, 2 -> 6
a : 405.0000, 3 -> 0
b : 667.0000, 3 -> 7
a : -648.0000, 4 -> 6
b : -999.0000, 4 -> 1
a : 570.0000, 5 -> 3
b : -786.0000, 5 -> 6
a : 301.0000, 6 -> 4
b : -694.0000, 6 -> 1
a : -717.0000, 7 -> 3
b : 924.0000, 7 -> 4
a : -309.0000, 0 -> 4
b : 223.0000, 1 -> 5
b : -412.0000, 2 -> 5
b : 242.0000, 3 -> 1
b : -405.0000, 4 -> 0
b : -933.0000, 5 -> 0
b : 916.0000, 6 -> 7
a : -410.0000, 7 -> 7
b : 931.0000, 4 -> 2
