a : 421.0000, 0 -> 2
b : -918.0000, 0 -> 6
c : 817.0000, 0 -> 2
d : -660.0000, 0 -> 0
a : 563.0000, 1 -> 6
b : 653.0000, 1 -> 4
c : 164.0000, 1 -> 5
d : -763.0000, 1 -> 1
a : -253.0000, 2 -> 4
b : -299.0000, 2 -> 1
c : -607.0000, 2 -> 5
d : 182.0000, 2 -> 1
a : -519.0000, 3 -> 5
b : 897.0000, 3 -> 7
c : -384.0000, 3 -> 7
d : -269.0000, 3 -> 2
a : -180.0000, 4 -> 7
b : -268.0000, 4 -> 1
c : -98.0000, 4 -> 3
d : 423.0000, 4 -> 3
a : -402.0000, 5 -> 2
b : -590.0000, 5 -> 5
c : 200.0000, 5 -> 0
d : 731.0000, 5 -> 3
a : 664.0000, 6 -> 6
b : 859.0000, 6 -> 7
c : -389.0000, 6 -> 5
d : 619.0000, 6 -> 4
a : -233.0000, 7 -> 6
b : 743.0000, 7 -> 5
c : 811.0000, 7 -> 4
d : -17.0000, 7 -> 2
c : 55.0000, 0 -> 4
d : -587.0000, 0 -> 3
b : -991.0000, 1 -> 2
d : 98.0000, 1 -> 6
d : 436.0000, 2 -> 6
b : -313.0000, 2 -> 7
b : -855.0000, 3 -> 3
b : -804.0000, 3 -> 5
b : 680.0000, 4 -> 5
a : -505.0000, 4 -> 2
d : 786.0000, 5 -> 4
c : 138.0000, 5 -> 5
c : 467.0000, 6 -> 7
b : -159.0000, 6 -> 5
d : 582.0000, 7 -> 6
c : -707.0000, 7 -> 0
