a : -595.0000, 0 -> 0
b : 822.0000, 0 -> 3
c : 323.0000, 0 -> 6
d : -563.0000, 0 -> 0
a : -311.0000, 1 -> 5
b : -158.0000, 1 -> 3
c : -491.0000, 1 -> 2
d : -120.0000, 1 -> 1
a : 443.0000, 2 -> 3
b : -391.0000, 2 -> 4
c : -64.0000, 2 -> 6
d : 251.0000, 2 -> 3
a : 890.0000, 3 -> 5
b : 212.0000, 3 -> 7
c : -648.0000, 3 -> 7
d : -577.0000, 3 -> 3
a : -631.0000, 4 -> 5
b : 976.0000, 4 -> 6
c : 125.0000, 4 -> 7
d : -919.0000, 4 -> 4
a : -306.0000, 5 -> 6
b : 498.0000, 5 -> 4
c : 774.0000, 5 -> 6
d : -243.0000, 5 -> 4
a : -458.0000, 6 -> 5
b : -702.0000, 6 -> 4
c : -252.0000, 6 -> 3
d : 914.0000, 6 -> 1
a : 585.0000, 7 -> 4
b : -532.0000, 7 -> 4
c : 717.0000, 7 -> 2
d : -374.0000, 7 -> 0
b : -548.0000, 0 -> 6
b : -674.0000, 0 -> 7
d : -210.0000, 1 -> 2
a : 365.0000, 1 -> 3
a : -142.0000, 2 -> 7
c : 759.0000, 2 -> 0
a : -342.0000, 3 -> 7
d : 872.0000, 3 -> 5
a : -701.0000, 4 -> 0
c : -177.0000, 4 -> 2
a : -282.0000, 5 -> 4
b : -767.0000, 5 -> 7
b : 145.0000, 6 -> 5
d : 514.0000, 6 -> 2
b : 885.0000, 7 -> 6
b : 604.0000, 7 -> 7
