a : 570.0000, 0 -> 6
b : 38.0000, 0 -> 5
c : -78.0000, 0 -> 4
d : -530.0000, 0 -> 0
a : -199.0000, 1 -> 3
b : 959.0000, 1 -> 4
c : 881.0000, 1 -> 2
d : -278.0000, 1 -> 7
a : -164.0000, 2 -> 7
b : 786.0000, 2 -> 4
c : -27.0000, 2 -> 4
d : 255.0000, 2 -> 2
a : 322.0000, 3 -> 7
b : 717.0000, 3 -> 2
c : -834.0000, 3 -> 1
d : -4.0000, 3 -> 7
a : 86.0000, 4 -> 6
b : 467.0000, 4 -> 1
c : 271.0000, 4 -> 7
d : -725.0000, 4 -> 7
a : 457.0000, 5 -> 5
b : -188.0000, 5 -> 3
c : 135.0000, 5 -> 4
d : -829.0000, 5 -> 6
a : -331.0000, 6 -> 7
b : 863.0000, 6 -> 2
c : -531.0000, 6 -> 0
d : -822.0000, 6 -> 0
a : -926.0000, 7 -> 0
b : -472.0000, 7 -> 2
c : 799.0000, 7 -> 1
d : -94.0000, 7 -> 0
c : 799.0000, 0 -> 0
a : -979.0000, 0 -> 4
b : 112.0000, 1 -> 6
b : 830.0000, 1 -> 1
d : -775.0000, 2 -> 3
a : -143.0000, 2 -> 5
c : 229.0000, 3 -> 5
b : 474.0000, 3 -> 6
c : -713.0000, 4 -> 6
b : 164.0000, 4 -> 6
b : 55.0000, 5 -> 2
d : 160.0000, 5 -> 4
b : -858.0000, 6 -> 3
d : -872.0000, 6 -> 5
b : 906.0000, 7 -> 5
b : -906.0000, 7 -> 1
