a : 588.0000, 0 -> 6
b : -384.0000, 0 -> 2
a : 229.0000, 1 -> 7
b : -454.0000, 1 -> 6
a : -844.0000, 2 -> 7
b : -336.0000, 2 -> 0
a : -465.0000, 3 -> 6
b : -803.0000, 3 -> 2
a : -914.0000, 4 -> 2
b : 812.0000, 4 -> 0
a : 679.0000, 5 -> 3
b : -283.0000, 5 -> 5
a : 733.0000, 6 -> 2
b : 461.0000, 6 -> 3
a : -953.0000, 7 -> 0
b : 226.0000, 7 -> 2
b : 81.0000, 0 -> 6
a : 672.0000, 1 -> 1
b : -355.0000, 2 -> 7
a : 67.0000, 3 -> 5
b : 552.0000, 4 -> 4
b : -90.0000, 5 -> 0
a : 647.0000, 6 -> 7
a : 523.0000, 7 -> 6
a : -232.0000, 2 -> 4
a : 754.0000, 0 -> 1
