a : 886.0000, 0 -> 3
b : -645.0000, 0 -> 2
c : -534.0000, 0 -> 1
d : 44.0000, 0 -> 0
a : 351.0000, 1 -> 1
b : -248.0000, 1 -> 3
c : -511.0000, 1 -> 1
d : 284.0000, 1 -> 1
a : 317.0000, 2 -> 0
b : 993.0000, 2 -> 2
c : -503.0000, 2 -> 1
d : -408.0000, 2 -> 3
a : -813.0000, 3 -> 2
b : 421.0000, 3 -> 3
c : 2.0000, 3 -> 1
d : -805.0000, 3 -> 2
d : 520.0000, 0 -> 1
a : 211.0000, 0 -> 2
a : -627.0000, 1 -> 0
d : -814.0000, 1 -> 0
c : -607.0000, 2 -> 0
a : -234.0000, 2 -> 3
c : 856.0000, 3 -> 2
c : 935.0000, 3 -> 3
