a : 148.0000, 0 -> 1
b : 458.0000, 0 -> 1
c : -334.0000, 0 -> 1
d : 30.0000, 0 -> 2
a : -55.0000, 1 -> 1
b : 749.0000, 1 -> 1
c : 823.0000, 1 -> 3
d : -525.0000, 1 -> 0
a : -168.0000, 2 -> 3
b : 913.0000, 2 -> 1
c : 246.0000, 2 -> 1
d : 182.0000, 2 -> 3
a : 544.0000, 3 -> 1
b : 461.0000, 3 -> 3
c : 396.0000, 3 -> 1
d : -845.0000, 3 -> 3
a : 31.0000, 0 -> 3
d : -232.0000, 0 -> 1
c : -815.0000, 1 -> 0
a : 394.0000, 1 -> 2
b : 498.0000, 2 -> 3
d : -676.0000, 2 -> 1
b : 36.0000, 3 -> 2
d : -60.0000, 3 -> 1
