a : 446.0000, 0 -> 3
b : -879.0000, 0 -> 2
c : 602.0000, 0 -> 0
d : -328.0000, 0 -> 3
a : 770.0000, 1 -> 3
b : -55.0000, 1 -> 0
c : 936.0000, 1 -> 1
d : 266.0000, 1 -> 2
a : -586.0000, 2 -> 1
b : -525.0000, 2 -> 1
c : -262.0000, 2 -> 0
d : -651.0000, 2 -> 1
a : 589.0000, 3 -> 2
b : 691.0000, 3 -> 3
c : -871.0000, 3 -> 3
d : 761.0000, 3 -> 2
a : -715.0000, 0 -> 1
c : -418.0000, 0 -> 2
b : 758.0000, 1 -> 2
b : 663.0000, 1 -> 1
a : -39.0000, 2 -> 3
a : 882.0000, 2 -> 2
c : -230.0000, 3 -> 0
b : -96.0000, 3 -> 0
