a : -975.0000, 0 -> 6
b : -919.0000, 0 -> 5
a : 142.0000, 1 -> 6
b : 961.0000, 1 -> 1
a : 867.0000, 2 -> 5
b : -750.0000, 2 -> 3
a : -325.0000, 3 -> 4
b : 755.0000, 3 -> 0
a : 490.0000, 4 -> 4
b : 917.0000, 4 -> 1
a : 649.0000, 5 -> 0
b : 812.0000, 5 -> 3
a : 473.0000, 6 -> 0
b : 882.0000, 6 -> 5
a : -702.0000, 7 -> 3
b : -817.0000, 7 -> 1
b : 471.0000, 0 -> 4
b : -735.0000, 1 -> 3
b : 806.0000, 2 -> 0
b : 697.0000, 3 -> 2
a : 576.0000, 4 -> 7
b : -239.0000, 5 -> 4
b : 189.0000, 6 -> 3
b : -210.0000, 7 -> 2
