a : -424.0000, 0 -> 0
b : -561.0000, 0 -> 2
a : -880.0000, 1 -> 1
b : -859.0000, 1 -> 4
a : -595.0000, 2 -> 0
b : 18.0000, 2 -> 4
a : -68.0000, 3 -> 4
b : 657.0000, 3 -> 1
a : 991.0000, 4 -> 3
b : 255.0000, 4 -> 1
a : 453.0000, 5 -> 6
b : -441.0000, 5 -> 4
a : -117.0000, 6 -> 1
b : -143.0000, 6 -> 1
a : -31.0000, 7 -> 5
b : 72.0000, 7 -> 5
a : 309.0000, 0 -> 7
a : -69.0000, 1 -> 7
a : -929.0000, 2 -> 7
b : -547.0000, 3 -> 7
a : -868.0000, 4 -> 5
a : 596.0000, 5 -> 1
b : -843.0000, 6 -> 7
a : -408.0000, 7 -> 1
