a : -611.0000, 0 -> 4
b : 499.0000, 0 -> 2
c : 176.0000, 0 -> 4
d : 127.0000, 0 -> 6
a : -144.0000, 1 -> 4
b : -435.0000, 1 -> 4
c : 7.0000, 1 -> 4
d : -298.0000, 1 -> 4
a : -429.0000, 2 -> 5
b : 650.0000, 2 -> 2
c : -983.0000, 2 -> 7
d : -342.0000, 2 -> 5
a : 176.0000, 3 -> 7
b : -359.0000, 3 -> 5
c : -659.0000, 3 -> 7
d : -645.0000, 3 -> 5
a : -633.0000, 4 -> 4
b : -84.0000, 4 -> 6
c : -652.0000, 4 -> 0
d : -569.0000, 4 -> 0
a : -938.0000, 5 -> 0
b : 675.0000, 5 -> 5
c : 525.0000, 5 -> 1
d : 296.0000, 5 -> 5
a : 58.0000, 6 -> 6
b : 665.0000, 6 -> 1
c : 514.0000, 6 -> 4
d : -582.0000, 6 -> 3
a : -793.0000, 7 -> 4
b : 703.0000, 7 -> 0
c : 348.0000, 7 -> 4
d : -145.0000, 7 -> 5
a : 31.0000, 0 -> 3
d : 586.0000, 0 -> 3
c : 497.0000, 1 -> 2
d : -664.0000, 1 -> 2
a : 188.0000, 2 -> 1
d : -125.0000, 2 -> 1
c : 704.0000, 3 -> 3
c : -333.0000, 3 -> 5
a : 267.0000, 4 -> 7
a : 6.0000, 4 -> 0
a : 368.0000, 5 -> 2
d : -52.0000, 5 -> 7
a : -994.0000, 6 -> 3
d : 760.0000, 6 -> 5
a : 482.0000, 7 -> 6
a : -320.0000, 7 -> 1
