a : -567.0000, 0 -> 1
b : -916.0000, 0 -> 1
c : 1000.0000, 0 -> 2
d : -156.0000, 0 -> 0
a : -373.0000, 1 -> 1
b : 217.0000, 1 -> 3
c : 293.0000, 1 -> 2
d : -787.0000, 1 -> 3
a : 830.0000, 2 -> 1
b : -862.0000, 2 -> 2
c : 759.0000, 2 -> 0
d : 995.0000, 2 -> 3
a : -42.0000, 3 -> 1
b : 442.0000, 3 -> 3
c : 665.0000, 3 -> 3
d : 710.0000, 3 -> 3
b : 79.0000, 0 -> 3
a : 86.0000, 0 -> 3
a : -192.0000, 1 -> 3
b : -875.0000, 1 -> 1
b : -381.0000, 2 -> 1
c : 524.0000, 2 -> 2
d : 846.0000, 3 -> 2
b : 433.0000, 3 -> 1
