a : 631.0000, 0 -> 3
b : 182.0000, 0 -> 3
c : -786.0000, 0 -> 2
d : 208.0000, 0 -> 2
a : 940.0000, 1 -> 1
b : 425.0000, 1 -> 1
c : -441.0000, 1 -> 0
d : 49.0000, 1 -> 1
a : 396.0000, 2 -> 2
b : 985.0000, 2 -> 1
c : -78.0000, 2 -> 1
d : -747.0000, 2 -> 1
a : -888.0000, 3 -> 3
b : -658.0000, 3 -> 2
c : -143.0000, 3 -> 3
d : -358.0000, 3 -> 3
a : 491.0000, 0 -> 1
c : -101.0000, 0 -> 0
a : 273.0000, 1 -> 0
a : -694.0000, 1 -> 3
c : -84.0000, 2 -> 3
c : 497.0000, 2 -> 2
d : -981.0000, 3 -> 1
b : -156.0000, 3 -> 0
