a : 429.0000, 0 -> 6
b : 592.0000, 0 -> 4
c : 616.0000, 0 -> 3
d : -851.0000, 0 -> 0
a : 291.0000, 1 -> 6
b : 426.0000, 1 -> 0
c : 719.0000, 1 -> 5
d : 607.0000, 1 -> 5
a : 684.0000, 2 -> 6
b : -364.0000, 2 -> 4
c : 716.0000, 2 -> 4
d : 975.0000, 2 -> 3
a : 959.0000, 3 -> 4
b : 996.0000, 3 -> 1
c : -308.0000, 3 -> 5
d : -564.0000, 3 -> 6
a : -246.0000, 4 -> 2
b : 263.0000, 4 -> 7
c : 467.0000, 4 -> 0
d : 988.0000, 4 -> 3
a : -708.0000, 5 -> 3
b : -704.0000, 5 -> 4
c : 749.0000, 5 -> 3
d : -425.0000, 5 -> 7
a : 639.0000, 6 -> 5
b : 785.0000, 6 -> 6
c : 948.0000, 6 -> 0
d : 563.0000, 6 -> 6
a : 148.0000, 7 -> 2
b : 398.0000, 7 -> 0
c : 147.0000, 7 -> 7
d : 242.0000, 7 -> 2
d : -175.0000, 0 -> 3
a : -187.0000, 0 -> 3
d : -175.0000, 1 -> 3
c : -705.0000, 1 -> 4
c : -135.0000, 2 -> 7
b : -281.0000, 2 -> 3
d : 467.0000, 3 -> 0
a : 630.0000, 3 -> 0
c : -249.0000, 4 -> 2
a : -621.0000, 4 -> 0
c : -326.0000, 5 -> 1
a : -374.0000, 5 -> 4
a : 170.0000, 6 -> 6
b : 548.0000, 6 -> 0
d : -732.0000, 7 -> 1
b : -306.0000, 7 -> 6
