a : -980.0000, 0 -> 5
b : 866.0000, 0 -> 0
a : -627.0000, 1 -> 5
b : 405.0000, 1 -> 7
a : 522.0000, 2 -> 7
b : 715.0000, 2 -> 6
a : -375.0000, 3 -> 0
b : 755.0000, 3 -> 3
a : 300.0000, 4 -> 4
b : -371.0000, 4 -> 6
a : 235.0000, 5 -> 1
b : 680.0000, 5 -> 1
a : 774.0000, 6 -> 6
b : -59.0000, 6 -> 0
a : -687.0000, 7 -> 4
b : 919.0000, 7 -> 0
b : 398.0000, 0 -> 2
a : -82.0000, 1 -> 1
b : 363.0000, 2 -> 2
a : -43.0000, 3 -> 4
b : -224.0000, 4 -> 3
a : 203.0000, 5 -> 0
a : -481.0000, 6 -> 0
a : -126.0000, 7 -> 0
