a : 416.0000, 0 -> 7
b : 216.0000, 0 -> 7
a : -52.0000, 1 -> 6
b : 161.0000, 1 -> 1
a : -253.0000, 2 -> 7
b : -908.0000, 2 -> 7
a : 487.0000, 3 -> 6
b : -22.0000, 3 -> 1
a : 652.0000, 4 -> 2
b : -323.0000, 4 -> 2
a : 915.0000, 5 -> 2
b : 728.0000, 5 -> 1
a : 420.0000, 6 -> 3
b : -487.0000, 6 -> 7
a : -542.0000, 7 -> 0
b : 389.0000, 7 -> 0
b : 355.0000, 0 -> 1
a : 330.0000, 1 -> 1
a : -903.0000, 2 -> 1
a : -267.0000, 3 -> 1
b : 379.0000, 4 -> 3
a : 14.0000, 5 -> 5
b : -49.0000, 6 -> 1
a : -904.0000, 7 -> 7
a : 568.0000, 1 -> 4
a : 237.0000, 1 -> 5
