a : 844.0000, 0 -> 5
b : -457.0000, 0 -> 1
a : -20.0000, 1 -> 1
b : 189.0000, 1 -> 6
a : -670.0000, 2 -> 4
b : -562.0000, 2 -> 0
a : 761.0000, 3 -> 6
b : -537.0000, 3 -> 3
a : 517.0000, 4 -> 3
b : -118.0000, 4 -> 7
a : 747.0000, 5 -> 0
b : -560.0000, 5 -> 4
a : -968.0000, 6 -> 7
b : -514.0000, 6 -> 3
a : -127.0000, 7 -> 6
b : 908.0000, 7 -> 1
a : -631.0000, 0 -> 6
b : -298.0000, 1 -> 0
b : -589.0000, 2 -> 1
b : 247.0000, 3 -> 0
b : -200.0000, 4 -> 5
a : 289.0000, 5 -> 5
a : -204.0000, 6 -> 2
b : 158.0000, 7 -> 3
