a : 765.0000, 0 -> 2
b : 463.0000, 0 -> 3
c : -2.0000, 0 -> 0
d : -592.0000, 0 -> 0
a : -804.0000, 1 -> 2
b : 329.0000, 1 -> 0
c : -556.0000, 1 -> 2
d : 404.0000, 1 -> 1
a : 36.0000, 2 -> 0
b : 536.0000, 2 -> 2
c : 77.0000, 2 -> 3
d : -70.0000, 2 -> 3
a : 813.0000, 3 -> 2
b : -74.0000, 3 -> 3
c : -737.0000, 3 -> 0
d : 924.0000, 3 -> 1
b : -689.0000, 0 -> 1
d : -18.0000, 0 -> 2
d : 150.0000, 1 -> 0
b : -369.0000, 1 -> 2
d : 181.0000, 2 -> 2
c : 459.0000, 2 -> 2
c : -913.0000, 3 -> 3
c : -833.0000, 3 -> 2
