a : -826.0000, 0 -> 4
b : -492.0000, 0 -> 6
c : 255.0000, 0 -> 3
d : -727.0000, 0 -> 3
a : -210.0000, 1 -> 1
b : -445.0000, 1 -> 5
c : -917.0000, 1 -> 6
d : -869.0000, 1 -> 4
a : 897.0000, 2 -> 0
b : 883.0000, 2 -> 7
c : 298.0000, 2 -> 2
d : -242.0000, 2 -> 4
a : 933.0000, 3 -> 2
b : 372.0000, 3 -> 3
c : -134.0000, 3 -> 2
d : -860.0000, 3 -> 5
a : -832.0000, 4 -> 7
b : -477.0000, 4 -> 3
c : -500.0000, 4 -> 1
d : -591.0000, 4 -> 6
a : -347.0000, 5 -> 0
b : 403.0000, 5 -> 1
c : -978.0000, 5 -> 4
d : 373.0000, 5 -> 3
a : -691.0000, 6 -> 6
b : 154.0000, 6 -> 0
c : -452.0000, 6 -> 2
d : -758.0000, 6 -> 5
a : 156.0000, 7 -> 0
b : 835.0000, 7 -> 0
c : 296.0000, 7 -> 7
d : -757.0000, 7 -> 4
b : -249.0000, 0 -> 7
d : -468.0000, 0 -> 4
d : 670.0000, 1 -> 3
a : -228.0000, 1 -> 3
b : 22.0000, 2 -> 0
d : 333.0000, 2 -> 2
a : -405.0000, 3 -> 3
c : 442.0000, 3 -> 3
d : -677.0000, 4 -> 4
a : -452.0000, 4 -> 0
a : 563.0000, 5 -> 1
a : 972.0000, 5 -> 2
d : 6.0000, 6 -> 6
c : -768.0000, 6 -> 4
b : 106.0000, 7 -> 4
c : -565.0000, 7 -> 2
