a : 225.0000, 0 -> 1
b : -408.0000, 0 -> 3
c : -419.0000, 0 -> 1
d : 470.0000, 0 -> 1
a : 12.0000, 1 -> 4
b : -594.0000, 1 -> 2
c : -670.0000, 1 -> 3
d : -90.0000, 1 -> 5
a : -951.0000, 2 -> 5
b : -787.0000, 2 -> 4
c : 782.0000, 2 -> 3
d : 910.0000, 2 -> 4
a : 189.0000, 3 -> 3
b : 251.0000, 3 -> 6
c : 235.0000, 3 -> 4
d : -560.0000, 3 -> 6
a : 856.0000, 4 -> 6
b : -59.0000, 4 -> 3
c : 137.0000, 4 -> 1
d : 901.0000, 4 -> 4
a : -285.0000, 5 -> 1
b : -997.0000, 5 -> 0
c : -741.0000, 5 -> 5
d : 653.0000, 5 -> 3
a : 612.0000, 6 -> 7
b : -679.0000, 6 -> 5
c : 473.0000, 6 -> 5
d : -397.0000, 6 -> 6
a : -57.0000, 7 -> 7
b : -493.0000, 7 -> 1
c : -451.0000, 7 -> 1
d : -975.0000, 7 -> 4
d : -128.0000, 0 -> 7
a : -280.0000, 0 -> 6
b : 632.0000, 1 -> 7
c : -664.0000, 1 -> 0
c : -84.0000, 2 -> 7
c : -380.0000, 2 -> 2
a : 167.0000, 3 -> 5
c : -424.0000, 3 -> 6
b : 96.0000, 4 -> 7
b : 311.0000, 4 -> 4
c : -314.0000, 5 -> 0
a : -138.0000, 5 -> 4
d : -372.0000, 6 -> 4
c : 268.0000, 6 -> 6
c : 543.0000, 7 -> 3
c : 879.0000, 7 -> 0
