a : -743.0000, 0 -> 7
b : 654.0000, 0 -> 0
c : 242.0000, 0 -> 1
d : -732.0000, 0 -> 1
a : 681.0000, 1 -> 1
b : -402.0000, 1 -> 3
c : -672.0000, 1 -> 4
d : 547.0000, 1 -> 2
a : -160.0000, 2 -> 3
b : 819.0000, 2 -> 0
c : -472.0000, 2 -> 4
d : 611.0000, 2 -> 0
a : -794.0000, 3 -> 4
b : -365.0000, 3 -> 2
c : 787.0000, 3 -> 3
d : -830.0000, 3 -> 4
a : -736.0000, 4 -> 2
b : -276.0000, 4 -> 3
c : -501.0000, 4 -> 0
d : 431.0000, 4 -> 6
a : 203.0000, 5 -> 5
b : 844.0000, 5 -> 7
c : 231.0000, 5 -> 1
d : -983.0000, 5 -> 2
a : 253.0000, 6 -> 4
b : -192.0000, 6 -> 7
c : -657.0000, 6 -> 7
d : -502.0000, 6 -> 7
a : -491.0000, 7 -> 3
b : 781.0000, 7 -> 0
c : -31.0000, 7 -> 3
d : -497.0000, 7 -> 6
a : -91.0000, 0 -> 4
d : -195.0000, 0 -> 0
b : 471.0000, 1 -> 6
c : 767.0000, 1 -> 3
d : -37.0000, 2 -> 3
b : 288.0000, 2 -> 6
d : -718.0000, 3 -> 1
c : 234.0000, 3 -> 1
b : -79.0000, 4 -> 0
b : 76.0000, 4 -> 6
c : 51.0000, 5 -> 6
a : 793.0000, 5 -> 1
c : 114.0000, 6 -> 1
a : -969.0000, 6 -> 2
b : 571.0000, 7 -> 2
c : -40.0000, 7 -> 1
d : 720.0000, 2 -> 5
