a : 542.0000, 0 -> 0
b : 839.0000, 0 -> 3
c : 646.0000, 0 -> 1
d : -894.0000, 0 -> 2
a : -145.0000, 1 -> 1
b : -662.0000, 1 -> 0
c : -240.0000, 1 -> 0
d : 485.0000, 1 -> 3
a : 68.0000, 2 -> 3
b : -60.0000, 2 -> 2
c : 858.0000, 2 -> 2
d : 303.0000, 2 -> 3
a : 841.0000, 3 -> 2
b : -964.0000, 3 -> 1
c : -760.0000, 3 -> 3
d : 904.0000, 3 -> 3
a : -587.0000, 0 -> 2
c : 258.0000, 0 -> 3
c : 210.0000, 1 -> 3
d : 629.0000, 1 -> 1
d : -530.0000, 2 -> 0
a : 12.0000, 2 -> 1
a : 505.0000, 3 -> 0
d : 37.0000, 3 -> 1
