a : 634.0000, 0 -> 1
b : 15.0000, 0 -> 1
c : 827.0000, 0 -> 1
d : 901.0000, 0 -> 2
a : 610.0000, 1 -> 3
b : 698.0000, 1 -> 2
c : -899.0000, 1 -> 0
d : -207.0000, 1 -> 1
a : 513.0000, 2 -> 2
b : -92.0000, 2 -> 1
c : -151.0000, 2 -> 1
d : -127.0000, 2 -> 2
a : 703.0000, 3 -> 0
b : 111.0000, 3 -> 0
c : -848.0000, 3 -> 3
d : 902.0000, 3 -> 2
c : -858.0000, 0 -> 3
b : -994.0000, 0 -> 3
d : -293.0000, 1 -> 0
b : 662.0000, 1 -> 3
a : -930.0000, 2 -> 1
d : -512.0000, 2 -> 0
d : -132.0000, 3 -> 0
d : 405.0000, 3 -> 1
