a : -794.0000, 0 -> 0
b : -346.0000, 0 -> 1
c : -578.0000, 0 -> 3
d : -560.0000, 0 -> 0
a : 251.0000, 1 -> 3
b : -294.0000, 1 -> 1
c : -690.0000, 1 -> 2
d : 204.0000, 1 -> 2
a : 853.0000, 2 -> 3
b : 707.0000, 2 -> 1
c : 378.0000, 2 -> 3
d : -645.0000, 2 -> 1
a : -278.0000, 3 -> 0
b : -26.0000, 3 -> 2
c : 582.0000, 3 -> 3
d : 812.0000, 3 -> 1
d : -25.0000, 0 -> 1
a : 608.0000, 0 -> 2
a : 346.0000, 1 -> 2
a : 27.0000, 1 -> 1
c : -297.0000, 2 -> 0
b : 17.0000, 2 -> 3
d : -331.0000, 3 -> 2
c : 824.0000, 3 -> 0
