a : -656.0000, 0 -> 6
b : -82.0000, 0 -> 4
a : -441.0000, 1 -> 6
b : 293.0000, 1 -> 3
a : -538.0000, 2 -> 0
b : -145.0000, 2 -> 2
a : -513.0000, 3 -> 6
b : -118.0000, 3 -> 7
a : 878.0000, 4 -> 6
b : 110.0000, 4 -> 7
a : -582.0000, 5 -> 5
b : 995.0000, 5 -> 1
a : 313.0000, 6 -> 4
b : 972.0000, 6 -> 6
a : -349.0000, 7 -> 4
b : 516.0000, 7 -> 7
a : 520.0000, 0 -> 7
a : 151.0000, 1 -> 2
b : -42.0000, 2 -> 5
a : 624.0000, 3 -> 4
b : 96.0000, 4 -> 2
b : 323.0000, 5 -> 7
b : 389.0000, 6 -> 4
b : -839.0000, 7 -> 5
