a : 614.0000, 0 -> 3
b : -352.0000, 0 -> 2
a : -636.0000, 1 -> 5
b : 173.0000, 1 -> 1
a : 474.0000, 2 -> 5
b : -459.0000, 2 -> 7
a : -323.0000, 3 -> 3
b : -771.0000, 3 -> 1
a : 316.0000, 4 -> 5
b : 846.0000, 4 -> 5
a : 810.0000, 5 -> 1
b : 709.0000, 5 -> 2
a : -529.0000, 6 -> 4
b : -609.0000, 6 -> 0
a : -80.0000, 7 -> 6
b : 48.0000, 7 -> 1
a : 307.0000, 0 -> 1
b : 376.0000, 1 -> 6
b : -202.0000, 2 -> 6
a : 652.0000, 3 -> 7
a : -44.0000, 4 -> 6
b : -143.0000, 5 -> 7
b : -713.0000, 6 -> 1
a : -306.0000, 7 -> 3
