a : 412.0000, 0 -> 1
b : 721.0000, 0 -> 0
c : -523.0000, 0 -> 3
d : -902.0000, 0 -> 3
a : -715.0000, 1 -> 1
b : 583.0000, 1 -> 0
c : 425.0000, 1 -> 1
d : 196.0000, 1 -> 0
a : 950.0000, 2 -> 3
b : -808.0000, 2 -> 1
c : -832.0000, 2 -> 3
d : -486.0000, 2 -> 2
a : -601.0000, 3 -> 3
b : -239.0000, 3 -> 3
c : 561.0000, 3 -> 2
d : 127.0000, 3 -> 2
d : 300.0000, 0 -> 0
a : -239.0000, 0 -> 0
c : -547.0000, 1 -> 0
d : -414.0000, 1 -> 2
d : 384.0000, 2 -> 3
b : -316.0000, 2 -> 2
c : -350.0000, 3 -> 0
b : 126.0000, 3 -> 0
