a : 843.0000, 0 -> 1
b : -211.0000, 0 -> 4
c : -574.0000, 0 -> 5
d : -711.0000, 0 -> 5
a : 788.0000, 1 -> 0
b : 513.0000, 1 -> 7
c : 922.0000, 1 -> 7
d : 183.0000, 1 -> 3
a : 375.0000, 2 -> 1
b : -867.0000, 2 -> 3
c : 17.0000, 2 -> 7
d : -881.0000, 2 -> 4
a : 9.0000, 3 -> 1
b : -311.0000, 3 -> 1
c : -839.0000, 3 -> 0
d : -51.0000, 3 -> 6
a : 806.0000, 4 -> 3
b : 904.0000, 4 -> 2
c : 464.0000, 4 -> 3
d : -899.0000, 4 -> 7
a : 60.0000, 5 -> 0
b : 286.0000, 5 -> 7
c : -409.0000, 5 -> 3
d : -698.0000, 5 -> 5
a : 17.0000, 6 -> 1
b : 111.0000, 6 -> 7
c : -305.0000, 6 -> 6
d : -538.0000, 6 -> 7
a : 904.0000, 7 -> 5
b : -560.0000, 7 -> 4
c : -435.0000, 7 -> 5
d : 945.0000, 7 -> 1
c : 532.0000, 0 -> 1
c : -893.0000, 0 -> 0
d : 7.0000, 1 -> 4
a : 236.0000, 1 -> 5
c : -29.0000, 2 -> 3
a : 150.0000, 2 -> 5
d : 939.0000, 3 -> 4
d : -570.0000, 3 -> 7
a : -638.0000, 4 -> 2
a : 259.0000, 4 -> 0
c : 994.0000, 5 -> 5
b : 108.0000, 5 -> 0
c : -221.0000, 6 -> 7
d : -786.0000, 6 -> 1
a : 921.0000, 7 -> 1
c : -618.0000, 7 -> 6
