a : 399.0000, 0 -> 1
b : -308.0000, 0 -> 0
c : -862.0000, 0 -> 1
d : -905.0000, 0 -> 1
a : 561.0000, 1 -> 2
b : 189.0000, 1 -> 2
c : 374.0000, 1 -> 3
d : 817.0000, 1 -> 2
a : 738.0000, 2 -> 1
b : 830.0000, 2 -> 3
c : -239.0000, 2 -> 3
d : 274.0000, 2 -> 2
a : 365.0000, 3 -> 1
b : -914.0000, 3 -> 0
c : 263.0000, 3 -> 0
d : -737.0000, 3 -> 0
a : -397.0000, 0 -> 3
d : 731.0000, 0 -> 3
c : 998.0000, 1 -> 0
a : 492.0000, 1 -> 1
a : 708.0000, 2 -> 3
d : -665.0000, 2 -> 1
d : -940.0000, 3 -> 3
d : 596.0000, 3 -> 1
