a : 366.0000, 0 -> 6
b : -934.0000, 0 -> 4
a : 639.0000, 1 -> 7
b : -370.0000, 1 -> 3
a : -410.0000, 2 -> 0
b : 667.0000, 2 -> 0
a : -866.0000, 3 -> 5
b : 342.0000, 3 -> 7
a : 821.0000, 4 -> 1
b : 798.0000, 4 -> 5
a : 192.0000, 5 -> 5
b : -326.0000, 5 -> 7
a : -945.0000, 6 -> 2
b : 296.0000, 6 -> 4
a : 488.0000, 7 -> 4
b : -646.0000, 7 -> 6
b : 420.0000, 0 -> 3
b : -430.0000, 1 -> 7
b : 776.0000, 2 -> 5
b : -535.0000, 3 -> 6
b : -404.0000, 4 -> 6
a : -478.0000, 5 -> 1
a : 504.0000, 6 -> 5
a : -868.0000, 7 -> 5
