a : -52.0000, 0 -> 5
b : 524.0000, 0 -> 3
c : 826.0000, 0 -> 0
d : -90.0000, 0 -> 1
a : 687.0000, 1 -> 7
b : 974.0000, 1 -> 3
c : 688.0000, 1 -> 3
d : 483.0000, 1 -> 2
a : 657.0000, 2 -> 7
b : 377.0000, 2 -> 0
c : -705.0000, 2 -> 3
d : -403.0000, 2 -> 7
a : 683.0000, 3 -> 6
b : -939.0000, 3 -> 4
c : 283.0000, 3 -> 0
d : -985.0000, 3 -> 5
a : -528.0000, 4 -> 3
b : -133.0000, 4 -> 6
c : 83.0000, 4 -> 3
d : 943.0000, 4 -> 7
a : 413.0000, 5 -> 5
b : -901.0000, 5 -> 4
c : -942.0000, 5 -> 7
d : -599.0000, 5 -> 2
a : -907.0000, 6 -> 6
b : -576.0000, 6 -> 2
c : 524.0000, 6 -> 4
d : -184.0000, 6 -> 0
a : 825.0000, 7 -> 4
b : -190.0000, 7 -> 7
c : 690.0000, 7 -> 0
d : 979.0000, 7 -> 5
b : -646.0000, 0 -> 7
d : -430.0000, 0 -> 7
a : -575.0000, 1 -> 4
a : 512.0000, 1 -> 2
c : 242.0000, 2 -> 6
d : -618.0000, 2 -> 1
c : -978.0000, 3 -> 3
a : 466.0000, 3 -> 4
b : -312.0000, 4 -> 4
d : 790.0000, 4 -> 2
d : 918.0000, 5 -> 6
b : -228.0000, 5 -> 6
b : 704.0000, 6 -> 6
c : -184.0000, 6 -> 6
a : -244.0000, 7 -> 6
d : 376.0000, 7 -> 1
