a : -653.0000, 0 -> 1
b : 953.0000, 0 -> 5
c : -669.0000, 0 -> 2
d : -324.0000, 0 -> 5
a : 561.0000, 1 -> 3
b : 787.0000, 1 -> 7
c : 30.0000, 1 -> 4
d : -976.0000, 1 -> 1
a : 407.0000, 2 -> 1
b : -206.0000, 2 -> 5
c : 886.0000, 2 -> 3
d : -733.0000, 2 -> 3
a : 315.0000, 3 -> 1
b : 974.0000, 3 -> 1
c : 548.0000, 3 -> 5
d : -529.0000, 3 -> 1
a : 276.0000, 4 -> 7
b : 23.0000, 4 -> 2
c : -922.0000, 4 -> 7
d : -997.0000, 4 -> 0
a : 906.0000, 5 -> 3
b : 271.0000, 5 -> 3
c : -198.0000, 5 -> 1
d : -624.0000, 5 -> 6
a : -823.0000, 6 -> 1
b : 647.0000, 6 -> 4
c : 735.0000, 6 -> 4
d : -989.0000, 6 -> 6
a : -454.0000, 7 -> 6
b : -561.0000, 7 -> 7
c : -678.0000, 7 -> 2
d : -517.0000, 7 -> 6
d : 672.0000, 0 -> 6
c : 695.0000, 0 -> 4
a : 218.0000, 1 -> 4
c : -914.0000, 1 -> 7
c : -531.0000, 2 -> 5
c : -283.0000, 2 -> 0
b : -331.0000, 3 -> 3
b : -481.0000, 3 -> 6
a : -409.0000, 4 -> 3
b : -824.0000, 4 -> 0
c : -560.0000, 5 -> 0
a : -735.0000, 5 -> 1
c : -41.0000, 6 -> 1
a : -920.0000, 6 -> 5
a : 134.0000, 7 -> 0
b : 49.0000, 7 -> 0
