a : 866.0000, 0 -> 1
b : 558.0000, 0 -> 3
c : 936.0000, 0 -> 1
d : -325.0000, 0 -> 3
a : -803.0000, 1 -> 0
b : 644.0000, 1 -> 3
c : 121.0000, 1 -> 1
d : 542.0000, 1 -> 3
a : -228.0000, 2 -> 3
b : 45.0000, 2 -> 2
c : -699.0000, 2 -> 0
d : 93.0000, 2 -> 2
a : 757.0000, 3 -> 0
b : 562.0000, 3 -> 0
c : -257.0000, 3 -> 3
d : 944.0000, 3 -> 0
d : -975.0000, 0 -> 1
a : 307.0000, 0 -> 0
d : -243.0000, 1 -> 0
d : 397.0000, 1 -> 1
d : 777.0000, 2 -> 3
c : -119.0000, 2 -> 3
a : 287.0000, 3 -> 2
d : 1000.0000, 3 -> 1
