a : -888.0000, 0 -> 1
b : -766.0000, 0 -> 3
c : 296.0000, 0 -> 3
d : 951.0000, 0 -> 3
a : -896.0000, 1 -> 0
b : -272.0000, 1 -> 0
c : -319.0000, 1 -> 2
d : -181.0000, 1 -> 0
a : -653.0000, 2 -> 0
b : -902.0000, 2 -> 0
c : -953.0000, 2 -> 1
d : -396.0000, 2 -> 2
a : -425.0000, 3 -> 3
b : 374.0000, 3 -> 2
c : -80.0000, 3 -> 3
d : 729.0000, 3 -> 1
d : -143.0000, 0 -> 0
a : -599.0000, 0 -> 2
a : 495.0000, 1 -> 3
b : -583.0000, 1 -> 3
d : -521.0000, 2 -> 1
b : 563.0000, 2 -> 3
b : 93.0000, 3 -> 3
a : 324.0000, 3 -> 1
