a : -5.0000, 0 -> 6
b : -326.0000, 0 -> 5
a : 676.0000, 1 -> 0
b : -573.0000, 1 -> 2
a : -997.0000, 2 -> 1
b : 297.0000, 2 -> 3
a : 877.0000, 3 -> 7
b : -818.0000, 3 -> 0
a : 314.0000, 4 -> 0
b : 345.0000, 4 -> 1
a : -884.0000, 5 -> 5
b : 972.0000, 5 -> 7
a : -963.0000, 6 -> 2
b : -604.0000, 6 -> 6
a : -18.0000, 7 -> 5
b : -593.0000, 7 -> 7
b : 76.0000, 0 -> 2
b : 758.0000, 1 -> 6
a : -176.0000, 2 -> 3
a : 429.0000, 3 -> 2
b : 611.0000, 4 -> 0
b : 320.0000, 5 -> 2
b : 962.0000, 6 -> 1
b : -264.0000, 7 -> 4
