a : -7.0000, 0 -> 2
b : 2.0000, 0 -> 1
c : -396.0000, 0 -> 3
d : 486.0000, 0 -> 2
a : -142.0000, 1 -> 2
b : -358.0000, 1 -> 3
c : 42.0000, 1 -> 1
d : -146.0000, 1 -> 1
a : 722.0000, 2 -> 3
b : 119.0000, 2 -> 3
c : 157.0000, 2 -> 2
d : 399.0000, 2 -> 2
a : -134.0000, 3 -> 2
b : 156.0000, 3 -> 2
c : 190.0000, 3 -> 3
d : -465.0000, 3 -> 0
a : -488.0000, 0 -> 3
b : -732.0000, 0 -> 2
c : 391.0000, 1 -> 3
a : -509.0000, 1 -> 3
c : 661.0000, 2 -> 1
c : 233.0000, 2 -> 3
a : -647.0000, 3 -> 3
c : 31.0000, 3 -> 2
