a : 627.0000, 0 -> 2
b : -166.0000, 0 -> 2
c : 913.0000, 0 -> 3
d : -184.0000, 0 -> 2
a : 603.0000, 1 -> 1
b : -344.0000, 1 -> 4
c : 118.0000, 1 -> 5
d : -535.0000, 1 -> 6
a : -600.0000, 2 -> 2
b : -552.0000, 2 -> 5
c : -984.0000, 2 -> 4
d : -514.0000, 2 -> 3
a : 983.0000, 3 -> 2
b : 279.0000, 3 -> 6
c : -342.0000, 3 -> 1
d : 852.0000, 3 -> 2
a : 859.0000, 4 -> 4
b : -545.0000, 4 -> 6
c : 48.0000, 4 -> 7
d : -481.0000, 4 -> 6
a : 448.0000, 5 -> 2
b : 959.0000, 5 -> 7
c : -127.0000, 5 -> 6
d : 130.0000, 5 -> 5
a : 385.0000, 6 -> 3
b : -61.0000, 6 -> 5
c : -785.0000, 6 -> 1
d : -443.0000, 6 -> 7
a : -658.0000, 7 -> 0
b : -70.0000, 7 -> 0
c : -500.0000, 7 -> 3
d : 961.0000, 7 -> 7
c : 470.0000, 0 -> 5
b : 296.0000, 0 -> 4
d : 633.0000, 1 -> 7
b : 419.0000, 1 -> 1
c : 226.0000, 2 -> 3
c : -294.0000, 2 -> 7
c : -888.0000, 3 -> 2
b : 124.0000, 3 -> 1
a : 492.0000, 4 -> 0
a : -866.0000, 4 -> 7
c : 116.0000, 5 -> 3
a : 958.0000, 5 -> 1
c : 808.0000, 6 -> 2
c : -243.0000, 6 -> 4
b : 13.0000, 7 -> 5
b : -659.0000, 7 -> 7
