a : 173.0000, 0 -> 1
b : 184.0000, 0 -> 0
c : -629.0000, 0 -> 7
d : -557.0000, 0 -> 3
a : -660.0000, 1 -> 1
b : -147.0000, 1 -> 0
c : -66.0000, 1 -> 0
d : 591.0000, 1 -> 4
a : -664.0000, 2 -> 1
b : 129.0000, 2 -> 7
c : -117.0000, 2 -> 6
d : -725.0000, 2 -> 0
a : -481.0000, 3 -> 1
b : 441.0000, 3 -> 4
c : 622.0000, 3 -> 6
d : 954.0000, 3 -> 5
a : 118.0000, 4 -> 7
b : 328.0000, 4 -> 4
c : -995.0000, 4 -> 5
d : -326.0000, 4 -> 7
a : -31.0000, 5 -> 1
b : 575.0000, 5 -> 0
c : -446.0000, 5 -> 0
d : 380.0000, 5 -> 3
a : 214.0000, 6 -> 0
b : 627.0000, 6 -> 5
c : 927.0000, 6 -> 7
d : 549.0000, 6 -> 0
a : -240.0000, 7 -> 5
b : -201.0000, 7 -> 3
c : -236.0000, 7 -> 1
d : -923.0000, 7 -> 0
d : 22.0000, 0 -> 6
a : -720.0000, 0 -> 4
d : 692.0000, 1 -> 6
c : -119.0000, 1 -> 3
c : -72.0000, 2 -> 3
d : -817.0000, 2 -> 2
b : 25.0000, 3 -> 2
b : 253.0000, 3 -> 0
c : 898.0000, 4 -> 3
a : -423.0000, 4 -> 0
c : -390.0000, 5 -> 5
d : -233.0000, 5 -> 1
b : -51.0000, 6 -> 0
c : 649.0000, 6 -> 5
d : -911.0000, 7 -> 6
a : 265.0000, 7 -> 4
