a : 671.0000, 0 -> 1
b : 392.0000, 0 -> 0
c : 454.0000, 0 -> 0
d : -604.0000, 0 -> 3
a : -103.0000, 1 -> 2
b : -623.0000, 1 -> 3
c : -536.0000, 1 -> 1
d : -512.0000, 1 -> 0
a : -557.0000, 2 -> 1
b : -561.0000, 2 -> 0
c : -842.0000, 2 -> 3
d : -226.0000, 2 -> 0
a : -276.0000, 3 -> 0
b : -924.0000, 3 -> 2
c : 924.0000, 3 -> 2
d : 399.0000, 3 -> 2
b : 354.0000, 0 -> 1
b : 675.0000, 0 -> 2
a : 994.0000, 1 -> 0
c : 992.0000, 1 -> 3
a : -832.0000, 2 -> 2
d : 779.0000, 2 -> 1
a : 17.0000, 3 -> 3
d : 733.0000, 3 -> 1
