a : -501.0000, 0 -> 2
b : -517.0000, 0 -> 5
a : 19.0000, 1 -> 2
b : -124.0000, 1 -> 5
a : -446.0000, 2 -> 7
b : -431.0000, 2 -> 7
a : -888.0000, 3 -> 5
b : 411.0000, 3 -> 0
a : -632.0000, 4 -> 5
b : -334.0000, 4 -> 3
a : -918.0000, 5 -> 1
b : 207.0000, 5 -> 1
a : -359.0000, 6 -> 1
b : -475.0000, 6 -> 3
a : 126.0000, 7 -> 4
b : 281.0000, 7 -> 6
b : 970.0000, 0 -> 2
a : -677.0000, 1 -> 7
b : 579.0000, 2 -> 2
b : 211.0000, 3 -> 1
a : -228.0000, 4 -> 2
b : -174.0000, 5 -> 5
a : 169.0000, 6 -> 3
a : 915.0000, 7 -> 2
