a : -474.0000, 0 -> 0
b : 76.0000, 0 -> 3
a : -471.0000, 1 -> 3
b : 779.0000, 1 -> 0
a : 289.0000, 2 -> 5
b : -725.0000, 2 -> 2
a : -165.0000, 3 -> 3
b : -982.0000, 3 -> 6
a : 408.0000, 4 -> 2
b : 527.0000, 4 -> 0
a : 292.0000, 5 -> 7
b : 316.0000, 5 -> 6
a : -181.0000, 6 -> 2
b : 224.0000, 6 -> 2
a : -927.0000, 7 -> 6
b : 983.0000, 7 -> 1
a : 377.0000, 0 -> 2
a : 479.0000, 1 -> 7
a : -873.0000, 2 -> 1
a : 815.0000, 3 -> 7
a : -355.0000, 4 -> 6
b : 283.0000, 5 -> 1
b : 91.0000, 6 -> 5
b : -686.0000, 7 -> 6
b : 415.0000, 1 -> 4
