a : -326.0000, 0 -> 6
b : 602.0000, 0 -> 7
c : 991.0000, 0 -> 6
d : 752.0000, 0 -> 5
a : 891.0000, 1 -> 5
b : -529.0000, 1 -> 1
c : 961.0000, 1 -> 7
d : 961.0000, 1 -> 6
a : -54.0000, 2 -> 5
b : -62.0000, 2 -> 0
c : -287.0000, 2 -> 5
d : -802.0000, 2 -> 6
a : -205.0000, 3 -> 7
b : 473.0000, 3 -> 1
c : -903.0000, 3 -> 4
d : -33.0000, 3 -> 5
a : -194.0000, 4 -> 5
b : 345.0000, 4 -> 7
c : 973.0000, 4 -> 5
d : -225.0000, 4 -> 3
a : -118.0000, 5 -> 7
b : -940.0000, 5 -> 5
c : -816.0000, 5 -> 7
d : -394.0000, 5 -> 6
a : -489.0000, 6 -> 3
b : 774.0000, 6 -> 3
c : -252.0000, 6 -> 4
d : 121.0000, 6 -> 5
a : -362.0000, 7 -> 3
b : 456.0000, 7 -> 7
c : -899.0000, 7 -> 4
d : 483.0000, 7 -> 2
a : 40.0000, 0 -> 0
a : 851.0000, 0 -> 2
b : -171.0000, 1 -> 2
b : 830.0000, 1 -> 0
d : 854.0000, 2 -> 5
a : 907.0000, 2 -> 6
d : 123.0000, 3 -> 4
d : 926.0000, 3 -> 3
b : 171.0000, 4 -> 0
c : 904.0000, 4 -> 4
b : -860.0000, 5 -> 2
a : -623.0000, 5 -> 1
c : 687.0000, 6 -> 0
a : -225.0000, 6 -> 7
c : -472.0000, 7 -> 6
b : 839.0000, 7 -> 1
