a : 277.0000, 0 -> 3
b : -335.0000, 0 -> 2
c : -163.0000, 0 -> 1
d : -536.0000, 0 -> 3
a : -572.0000, 1 -> 0
b : -100.0000, 1 -> 1
c : -318.0000, 1 -> 2
d : -314.0000, 1 -> 2
a : -290.0000, 2 -> 1
b : -724.0000, 2 -> 0
c : 24.0000, 2 -> 2
d : 962.0000, 2 -> 2
a : 483.0000, 3 -> 2
b : 357.0000, 3 -> 1
c : 32.0000, 3 -> 3
d : 802.0000, 3 -> 3
d : -239.0000, 0 -> 2
d : 903.0000, 0 -> 0
c : 646.0000, 1 -> 3
b : -558.0000, 1 -> 3
c : 980.0000, 2 -> 3
b : -431.0000, 2 -> 3
a : -261.0000, 3 -> 3
b : -196.0000, 3 -> 3
