a : -191.0000, 0 -> 3
b : -535.0000, 0 -> 0
c : 845.0000, 0 -> 0
d : -270.0000, 0 -> 1
a : 69.0000, 1 -> 1
b : -141.0000, 1 -> 2
c : 836.0000, 1 -> 2
d : -875.0000, 1 -> 1
a : 903.0000, 2 -> 1
b : 948.0000, 2 -> 1
c : -860.0000, 2 -> 0
d : -342.0000, 2 -> 3
a : -236.0000, 3 -> 3
b : 208.0000, 3 -> 2
c : 460.0000, 3 -> 3
d : 960.0000, 3 -> 0
b : 196.0000, 0 -> 2
b : 469.0000, 0 -> 1
d : 549.0000, 1 -> 3
b : -313.0000, 1 -> 3
c : -517.0000, 2 -> 1
a : -48.0000, 2 -> 3
d : 948.0000, 3 -> 1
b : 121.0000, 3 -> 1
