a : -744.0000, 0 -> 1
b : 625.0000, 0 -> 1
c : -350.0000, 0 -> 1
d : 44.0000, 0 -> 0
a : -712.0000, 1 -> 2
b : 190.0000, 1 -> 2
c : 169.0000, 1 -> 2
d : -955.0000, 1 -> 2
a : 520.0000, 2 -> 1
b : 673.0000, 2 -> 2
c : 225.0000, 2 -> 2
d : -224.0000, 2 -> 3
a : -994.0000, 3 -> 0
b : 755.0000, 3 -> 2
c : 443.0000, 3 -> 1
d : 672.0000, 3 -> 1
c : -978.0000, 0 -> 3
c : 971.0000, 0 -> 2
b : 11.0000, 1 -> 0
d : -111.0000, 1 -> 0
c : -99.0000, 2 -> 3
d : 888.0000, 2 -> 0
d : -464.0000, 3 -> 3
a : 995.0000, 3 -> 1
