a : 89.0000, 0 -> 2
b : -649.0000, 0 -> 2
c : 224.0000, 0 -> 3
d : -380.0000, 0 -> 3
a : 152.0000, 1 -> 1
b : -777.0000, 1 -> 1
c : -732.0000, 1 -> 1
d : -949.0000, 1 -> 0
a : 949.0000, 2 -> 3
b : 378.0000, 2 -> 0
c : -462.0000, 2 -> 3
d : -823.0000, 2 -> 1
a : 460.0000, 3 -> 0
b : 669.0000, 3 -> 3
c : 602.0000, 3 -> 0
d : -87.0000, 3 -> 1
a : 831.0000, 0 -> 1
a : -103.0000, 0 -> 0
d : -129.0000, 1 -> 2
c : 390.0000, 1 -> 2
a : 201.0000, 2 -> 0
a : 17.0000, 2 -> 1
a : 701.0000, 3 -> 1
d : 947.0000, 3 -> 3
