a : -246.0000, 0 -> 3
b : -777.0000, 0 -> 0
c : 69.0000, 0 -> 2
d : -721.0000, 0 -> 2
a : -910.0000, 1 -> 2
b : 550.0000, 1 -> 2
c : 925.0000, 1 -> 3
d : 559.0000, 1 -> 1
a : -954.0000, 2 -> 1
b : 467.0000, 2 -> 3
c : 516.0000, 2 -> 1
d : -103.0000, 2 -> 1
a : 204.0000, 3 -> 1
b : -4.0000, 3 -> 2
c : 381.0000, 3 -> 0
d : -76.0000, 3 -> 2
b : -265.0000, 0 -> 2
a : 328.0000, 0 -> 2
b : -881.0000, 1 -> 0
d : -675.0000, 1 -> 2
a : -621.0000, 2 -> 3
a : 131.0000, 2 -> 2
d : 402.0000, 3 -> 3
d : 557.0000, 3 -> 1
