a : 525.0000, 0 -> 3
b : 684.0000, 0 -> 0
c : -503.0000, 0 -> 3
d : -731.0000, 0 -> 1
a : -786.0000, 1 -> 2
b : -641.0000, 1 -> 1
c : -337.0000, 1 -> 3
d : -391.0000, 1 -> 3
a : 470.0000, 2 -> 2
b : -299.0000, 2 -> 1
c : -182.0000, 2 -> 3
d : -860.0000, 2 -> 3
a : 790.0000, 3 -> 1
b : 149.0000, 3 -> 3
c : 794.0000, 3 -> 0
d : 334.0000, 3 -> 1
a : 776.0000, 0 -> 0
c : 865.0000, 0 -> 2
c : 27.0000, 1 -> 1
b : 869.0000, 1 -> 0
a : 253.0000, 2 -> 1
c : 408.0000, 2 -> 2
c : -866.0000, 3 -> 3
a : 154.0000, 3 -> 0
