a : -489.0000, 0 -> 4
b : -356.0000, 0 -> 2
a : 57.0000, 1 -> 0
b : -835.0000, 1 -> 7
a : -438.0000, 2 -> 5
b : 820.0000, 2 -> 2
a : 937.0000, 3 -> 7
b : 444.0000, 3 -> 7
a : 550.0000, 4 -> 5
b : -655.0000, 4 -> 7
a : 278.0000, 5 -> 6
b : -313.0000, 5 -> 0
a : -651.0000, 6 -> 5
b : 22.0000, 6 -> 1
a : -335.0000, 7 -> 6
b : 894.0000, 7 -> 0
a : 417.0000, 0 -> 2
a : 58.0000, 1 -> 5
b : 76.0000, 2 -> 4
a : -723.0000, 3 -> 4
b : 209.0000, 4 -> 4
b : 173.0000, 5 -> 1
a : 537.0000, 6 -> 4
a : 459.0000, 7 -> 0
a : -957.0000, 7 -> 3
