a : 331.0000, 0 -> 7
b : 212.0000, 0 -> 2
a : -551.0000, 1 -> 4
b : -98.0000, 1 -> 5
a : 179.0000, 2 -> 4
b : 610.0000, 2 -> 6
a : 662.0000, 3 -> 0
b : 32.0000, 3 -> 3
a : 848.0000, 4 -> 6
b : -393.0000, 4 -> 4
a : 654.0000, 5 -> 0
b : 729.0000, 5 -> 1
a : 559.0000, 6 -> 1
b : -824.0000, 6 -> 2
a : 786.0000, 7 -> 0
b : -652.0000, 7 -> 0
a : 120.0000, 0 -> 6
b : 728.0000, 1 -> 1
b : -946.0000, 2 -> 1
a : 45.0000, 3 -> 6
a : -103.0000, 4 -> 7
a : 982.0000, 5 -> 7
b : -988.0000, 6 -> 0
b : 896.0000, 7 -> 3
