a : 684.0000, 0 -> 5
b : -937.0000, 0 -> 7
c : -674.0000, 0 -> 0
d : 535.0000, 0 -> 4
a : 858.0000, 1 -> 3
b : -538.0000, 1 -> 0
c : 53.0000, 1 -> 3
d : -826.0000, 1 -> 7
a : 139.0000, 2 -> 5
b : 16.0000, 2 -> 5
c : -478.0000, 2 -> 1
d : 257.0000, 2 -> 4
a : -429.0000, 3 -> 7
b : -881.0000, 3 -> 2
c : -28.0000, 3 -> 4
d : 777.0000, 3 -> 5
a : 567.0000, 4 -> 6
b : -434.0000, 4 -> 3
c : -306.0000, 4 -> 4
d : 414.0000, 4 -> 1
a : 604.0000, 5 -> 1
b : 495.0000, 5 -> 3
c : -212.0000, 5 -> 3
d : 163.0000, 5 -> 1
a : 341.0000, 6 -> 7
b : -508.0000, 6 -> 0
c : 356.0000, 6 -> 2
d : -781.0000, 6 -> 6
a : -310.0000, 7 -> 7
b : 522.0000, 7 -> 0
c : 680.0000, 7 -> 3
d : -978.0000, 7 -> 5
c : 339.0000, 0 -> 7
c : 146.0000, 0 -> 2
d : 711.0000, 1 -> 1
a : -16.0000, 1 -> 5
c : -717.0000, 2 -> 4
b : -956.0000, 2 -> 0
d : 124.0000, 3 -> 6
b : -734.0000, 3 -> 5
b : 907.0000, 4 -> 0
a : 766.0000, 4 -> 0
b : 833.0000, 5 -> 4
c : -480.0000, 5 -> 0
b : 585.0000, 6 -> 6
c : 587.0000, 6 -> 6
c : -242.0000, 7 -> 4
a : 283.0000, 7 -> 5
