a : 337.0000, 0 -> 5
b : 168.0000, 0 -> 2
c : 418.0000, 0 -> 4
d : 655.0000, 0 -> 7
a : 888.0000, 1 -> 6
b : -67.0000, 1 -> 5
c : 187.0000, 1 -> 0
d : 491.0000, 1 -> 2
a : -922.0000, 2 -> 1
b : -347.0000, 2 -> 6
c : -217.0000, 2 -> 1
d : 141.0000, 2 -> 3
a : -745.0000, 3 -> 3
b : -397.0000, 3 -> 3
c : 71.0000, 3 -> 4
d : -705.0000, 3 -> 0
a : -708.0000, 4 -> 5
b : -588.0000, 4 -> 6
c : 676.0000, 4 -> 2
d : 254.0000, 4 -> 4
a : -883.0000, 5 -> 1
b : 705.0000, 5 -> 4
c : -368.0000, 5 -> 6
d : 776.0000, 5 -> 0
a : -313.0000, 6 -> 7
b : -831.0000, 6 -> 5
c : 937.0000, 6 -> 4
d : -868.0000, 6 -> 0
a : 825.0000, 7 -> 2
b : 517.0000, 7 -> 2
c : 967.0000, 7 -> 5
d : 341.0000, 7 -> 0
c : 354.0000, 0 -> 2
d : -325.0000, 0 -> 0
b : -578.0000, 1 -> 4
d : 458.0000, 1 -> 3
d : 540.0000, 2 -> 6
b : -590.0000, 2 -> 7
d : 728.0000, 3 -> 5
a : 792.0000, 3 -> 5
b : 531.0000, 4 -> 7
d : 695.0000, 4 -> 7
d : 550.0000, 5 -> 6
d : 107.0000, 5 -> 3
c : 522.0000, 6 -> 3
b : 473.0000, 6 -> 3
d : 285.0000, 7 -> 5
a : 779.0000, 7 -> 4
