a : -936.0000, 0 -> 2
b : 509.0000, 0 -> 5
a : 761.0000, 1 -> 6
b : -844.0000, 1 -> 6
a : -578.0000, 2 -> 7
b : 942.0000, 2 -> 5
a : -162.0000, 3 -> 7
b : 907.0000, 3 -> 3
a : 167.0000, 4 -> 5
b : -320.0000, 4 -> 5
a : 124.0000, 5 -> 2
b : 632.0000, 5 -> 5
a : 746.0000, 6 -> 2
b : 816.0000, 6 -> 1
a : 308.0000, 7 -> 6
b : -614.0000, 7 -> 7
a : 441.0000, 0 -> 4
a : 54.0000, 1 -> 3
b : 43.0000, 2 -> 6
a : -997.0000, 3 -> 0
b : -483.0000, 4 -> 7
a : 18.0000, 5 -> 4
a : -867.0000, 6 -> 6
b : -642.0000, 7 -> 4
