a : 705.0000, 0 -> 0
b : -164.0000, 0 -> 0
c : -280.0000, 0 -> 3
d : 532.0000, 0 -> 0
a : 155.0000, 1 -> 0
b : -855.0000, 1 -> 1
c : -857.0000, 1 -> 2
d : -344.0000, 1 -> 0
a : -694.0000, 2 -> 3
b : 818.0000, 2 -> 2
c : 515.0000, 2 -> 0
d : 987.0000, 2 -> 3
a : 586.0000, 3 -> 2
b : 322.0000, 3 -> 3
c : -701.0000, 3 -> 3
d : 675.0000, 3 -> 3
d : 418.0000, 0 -> 2
c : -17.0000, 0 -> 1
a : 494.0000, 1 -> 1
b : -165.0000, 1 -> 0
d : 776.0000, 2 -> 0
a : -271.0000, 2 -> 2
a : 39.0000, 3 -> 1
b : 606.0000, 3 -> 0
