a : -80.0000, 0 -> 7
b : -426.0000, 0 -> 5
a : -841.0000, 1 -> 0
b : -823.0000, 1 -> 4
a : -258.0000, 2 -> 7
b : 719.0000, 2 -> 0
a : 805.0000, 3 -> 5
b : -208.0000, 3 -> 7
a : -595.0000, 4 -> 1
b : -154.0000, 4 -> 3
a : -650.0000, 5 -> 6
b : -533.0000, 5 -> 5
a : 752.0000, 6 -> 1
b : 393.0000, 6 -> 6
a : -437.0000, 7 -> 3
b : 886.0000, 7 -> 1
b : 620.0000, 0 -> 7
b : 115.0000, 1 -> 0
b : 688.0000, 2 -> 3
b : -112.0000, 3 -> 0
a : -215.0000, 4 -> 0
b : 715.0000, 5 -> 7
b : 630.0000, 6 -> 2
a : 693.0000, 7 -> 1
