a : -113.0000, 0 -> 0
b : -105.0000, 0 -> 1
a : 202.0000, 1 -> 4
b : -453.0000, 1 -> 4
a : -478.0000, 2 -> 0
b : -32.0000, 2 -> 0
a : -173.0000, 3 -> 7
b : 586.0000, 3 -> 3
a : -909.0000, 4 -> 6
b : 564.0000, 4 -> 0
a : 302.0000, 5 -> 5
b : -386.0000, 5 -> 4
a : 343.0000, 6 -> 0
b : -49.0000, 6 -> 2
a : 831.0000, 7 -> 5
b : 361.0000, 7 -> 1
a : 489.0000, 0 -> 1
a : -806.0000, 1 -> 0
a : 330.0000, 2 -> 5
a : -308.0000, 3 -> 2
a : 675.0000, 4 -> 4
b : -930.0000, 5 -> 3
b : -985.0000, 6 -> 3
b : 148.0000, 7 -> 0
