a : 978.0000, 0 -> 1
b : -243.0000, 0 -> 1
c : -480.0000, 0 -> 3
d : 113.0000, 0 -> 2
a : -157.0000, 1 -> 1
b : 714.0000, 1 -> 2
c : -556.0000, 1 -> 0
d : 747.0000, 1 -> 1
a : 919.0000, 2 -> 2
b : 60.0000, 2 -> 1
c : -674.0000, 2 -> 3
d : -951.0000, 2 -> 1
a : -576.0000, 3 -> 3
b : 426.0000, 3 -> 3
c : 297.0000, 3 -> 3
d : 48.0000, 3 -> 3
d : -107.0000, 0 -> 3
c : 475.0000, 0 -> 2
d : -74.0000, 1 -> 3
d : 664.0000, 1 -> 0
b : 979.0000, 2 -> 0
a : -314.0000, 2 -> 1
d : 850.0000, 3 -> 1
b : 808.0000, 3 -> 1
