a : -550.0000, 0 -> 3
b : 460.0000, 0 -> 3
c : 205.0000, 0 -> 1
d : 552.0000, 0 -> 5
a : 835.0000, 1 -> 6
b : 180.0000, 1 -> 3
c : 372.0000, 1 -> 1
d : 325.0000, 1 -> 5
a : -232.0000, 2 -> 7
b : 942.0000, 2 -> 1
c : 194.0000, 2 -> 4
d : 416.0000, 2 -> 5
a : -841.0000, 3 -> 1
b : 869.0000, 3 -> 4
c : 888.0000, 3 -> 5
d : 62.0000, 3 -> 3
a : 604.0000, 4 -> 7
b : 931.0000, 4 -> 3
c : 16.0000, 4 -> 6
d : -595.0000, 4 -> 4
a : -239.0000, 5 -> 1
b : -674.0000, 5 -> 5
c : -410.0000, 5 -> 6
d : -266.0000, 5 -> 7
a : -64.0000, 6 -> 1
b : 898.0000, 6 -> 0
c : 269.0000, 6 -> 5
d : -24.0000, 6 -> 5
a : -360.0000, 7 -> 7
b : -361.0000, 7 -> 6
c : 226.0000, 7 -> 5
d : 139.0000, 7 -> 0
d : 741.0000, 0 -> 1
c : -19.0000, 0 -> 3
a : -524.0000, 1 -> 3
a : 873.0000, 1 -> 2
b : 846.0000, 2 -> 3
d : 975.0000, 2 -> 2
a : -879.0000, 3 -> 4
a : 945.0000, 3 -> 0
d : -598.0000, 4 -> 5
a : -694.0000, 4 -> 5
b : 128.0000, 5 -> 2
c : -99.0000, 5 -> 7
d : 273.0000, 6 -> 0
d : 229.0000, 6 -> 6
d : 378.0000, 7 -> 6
b : -758.0000, 7 -> 3
