a : 267.0000, 0 -> 5
b : -973.0000, 0 -> 1
c : -570.0000, 0 -> 3
d : -372.0000, 0 -> 5
a : 468.0000, 1 -> 3
b : 145.0000, 1 -> 0
c : 362.0000, 1 -> 5
d : -436.0000, 1 -> 6
a : 70.0000, 2 -> 3
b : -531.0000, 2 -> 0
c : -970.0000, 2 -> 2
d : -873.0000, 2 -> 7
a : -763.0000, 3 -> 1
b : -472.0000, 3 -> 5
c : -208.0000, 3 -> 6
d : 428.0000, 3 -> 0
a : 775.0000, 4 -> 2
b : 484.0000, 4 -> 2
c : -523.0000, 4 -> 7
d : -254.0000, 4 -> 5
a : 341.0000, 5 -> 6
b : 444.0000, 5 -> 4
c : 370.0000, 5 -> 2
d : 881.0000, 5 -> 5
a : -409.0000, 6 -> 4
b : -810.0000, 6 -> 7
c : -111.0000, 6 -> 7
d : -292.0000, 6 -> 3
a : -643.0000, 7 -> 6
b : -778.0000, 7 -> 2
c : 836.0000, 7 -> 2
d : -447.0000, 7 -> 4
c : -425.0000, 0 -> 7
d : 819.0000, 0 -> 0
d : -489.0000, 1 -> 3
d : 922.0000, 1 -> 4
c : -959.0000, 2 -> 6
d : -701.0000, 2 -> 3
b : -185.0000, 3 -> 7
c : -576.0000, 3 -> 7
c : -681.0000, 4 -> 5
d : 851.0000, 4 -> 0
a : -822.0000, 5 -> 0
c : 910.0000, 5 -> 6
c : 118.0000, 6 -> 1
b : 601.0000, 6 -> 4
b : 451.0000, 7 -> 0
c : 694.0000, 7 -> 5
